Timestamp,Temperature,Vibration,Pressure,EquipmentStatus
2022-01-01 00:35:00,18.895781750144888,4.49349742039642,952.6053641365506,Warning
2022-01-01 00:36:00,26.044317975023777,5.858647884535192,958.2838477254209,Normal
2022-01-01 00:37:00,15.201649380601122,6.2478386278940246,1038.201489078643,Normal
2022-01-01 00:38:00,18.359069755507846,0.7177580622651303,922.8599242395177,Normal
2022-01-01 00:39:00,25.984306179345616,6.826172212234024,968.3622485057481,Normal
2022-01-01 00:40:00,28.692332899977053,2.419316803155296,1029.8220568790875,Normal
2022-01-01 00:41:00,25.85684140594985,7.139526325065898,968.2857076155299,Warning
2022-01-01 00:42:00,24.421758588058797,8.225347943841967,988.2015006394514,Normal
2022-01-01 00:43:00,23.494481522053555,8.039585075525203,1037.2092855157516,Normal
2022-01-01 00:44:00,17.607390048162863,5.525009674078891,1021.0773041768281,Normal
2022-01-01 00:45:00,21.400778958026457,5.201698923107512,1013.3409198147701,Normal
2022-01-01 00:46:00,22.696806145201062,1.4287596133941172,983.0438860364981,Normal
2022-01-01 00:47:00,30.285611131094576,7.753461504031356,1018.5030557634477,Normal
2022-01-01 00:48:00,26.71809144784231,2.7140938044671437,993.8133659950122,Warning
2022-01-01 00:49:00,16.18479922318633,4.966954228179466,1022.8902804962893,Normal
2022-01-01 00:50:00,26.620419846973974,2.842740929275167,975.1533987441011,Normal
2022-01-01 00:51:00,23.074588597918417,1.3382836299969314,990.8715512810229,Normal
2022-01-01 00:52:00,21.615389998470206,6.2955769689173655,950.5021103723993,Warning
2022-01-01 00:53:00,28.05838144420434,0.5433203482290383,998.2496194996882,Normal
2022-01-01 00:54:00,30.154997612479754,7.486452341262,959.4499568185578,Normal
2022-01-01 00:55:00,29.656400595580994,3.1758679526111666,944.2976774919003,Normal
2022-01-01 00:56:00,20.803912383886807,0.0013469300448532007,1012.9330573927695,Warning
2022-01-01 00:57:00,23.453938120743928,5.111291392372298,1010.636988792883,Normal
2022-01-01 00:58:00,26.65631715701782,0.46851908527603126,1039.1436867474285,Normal
2022-01-01 00:59:00,29.877725635611796,2.761695578208995,978.443721521245,Normal
2022-01-01 01:00:00,22.60412881077355,7.069764874557162,1020.4026423418378,Normal
2022-01-01 01:01:00,24.071705116680914,0.6268962162186587,1027.5398786136832,Normal
2022-01-01 01:02:00,19.46832512996986,8.393384923560024,1022.2386903915798,Normal
2022-01-01 01:03:00,19.018966879596647,0.03819922658583108,958.7173158598929,Normal
2022-01-01 01:04:00,29.062629111970992,2.4682386920190225,1007.4681741135595,Fault
2022-01-01 01:05:00,31.781200142854114,7.409040561520714,1018.207014802733,Warning
2022-01-01 01:06:00,24.63994939209833,3.162701497293068,1000.3589233453971,Normal
2022-01-01 01:07:00,30.01766448946012,1.0189238806601353,895.6761170814458,Warning
2022-01-01 01:08:00,26.80818012523817,3.6023391880042785,1008.024481198674,Normal
2022-01-01 01:09:00,21.77440122697438,2.7039328638452553,1110.626551969862,Normal
2022-01-01 01:10:00,26.80697802754207,8.427119021605549,981.9980365621509,Normal
2022-01-01 01:11:00,32.690182832329846,3.1334791758514315,963.596145107234,Normal
2022-01-01 01:12:00,24.820869804450243,7.889324717760072,1018.6674279855699,Normal
2022-01-01 01:13:00,32.82321827907003,8.918721448107348,1015.6189105233286,Normal
2022-01-01 01:14:00,11.901274479551278,4.338174195765295,1059.6367582708208,Normal
2022-01-01 01:15:00,29.10951252187612,9.09943143854392,937.1065922045556,Normal
2022-01-01 01:16:00,25.435235341190857,3.7731805396319285,1036.5690126287495,Normal
2022-01-01 01:17:00,23.504963247670663,9.640784164901081,1029.5211030625733,Normal
2022-01-01 01:18:00,25.45880388267751,0.8928952452557293,992.8926731529727,Warning
2022-01-01 01:19:00,15.062155426995536,6.870192665032428,1016.9343658960845,Normal
2022-01-01 01:20:00,23.90164056081244,4.938140404569287,1051.4728740799178,Normal
2022-01-01 01:21:00,26.78556285755873,3.8764880545564706,1043.6157690014224,Normal
2022-01-01 01:22:00,32.38947022370758,6.327118787486009,942.8490343963135,Normal
2022-01-01 01:23:00,22.40864890863176,7.038570916343312,1041.0079093377742,Warning
2022-01-01 01:24:00,20.95753198553406,0.04363269650309087,996.7655697483741,Normal
2022-01-01 01:25:00,22.491214782077318,1.6695308874719872,1003.6437049007758,Normal
2022-01-01 01:26:00,29.57701058851037,7.130460506343187,1003.6598495500847,Normal
2022-01-01 01:27:00,26.643755548298422,6.663854135782064,992.487850560087,Normal
2022-01-01 01:28:00,22.351198981164806,9.660475051286772,1059.5853748553532,Fault
2022-01-01 01:29:00,27.56633716556678,7.61037790250783,995.8141020075394,Normal
2022-01-01 01:30:00,25.4853877467402,9.50772707731338,944.0226935808415,Normal
2022-01-01 01:31:00,29.843224952664446,7.02540501534807,980.3235072015135,Normal
2022-01-01 01:32:00,21.489734530613237,2.9805220863944317,1008.9347358405238,Normal
2022-01-01 01:33:00,23.361689267011158,1.0536492225085647,1061.4607392148525,Normal
2022-01-01 01:34:00,23.039459234339212,7.818238633449356,1030.1547342474416,Normal
2022-01-01 01:35:00,17.682425259339407,6.441492214759159,957.4732360626479,Normal
2022-01-01 01:36:00,26.48060138532288,0.4818601239329623,1124.2594958339446,Normal
2022-01-01 01:37:00,26.305276360899448,3.6005046590097836,1013.238765548899,Warning
2022-01-01 01:38:00,25.025567283212304,9.567998154842861,1063.7695368999507,Normal
2022-01-01 01:39:00,23.827064333124266,5.0040114571020125,992.4142783211386,Normal
2022-01-01 01:40:00,17.92314628974793,4.327291360197046,1026.6679622352724,Normal
2022-01-01 01:41:00,22.896773386173205,4.57699605159294,1041.9734252259202,Normal
2022-01-01 01:42:00,23.286427417366152,2.0888272400516374,1060.9097355877127,Normal
2022-01-01 01:43:00,20.988613653891903,3.6870717086479523,1052.8684152689113,Normal
2022-01-01 01:44:00,24.193571441669953,3.698132559871766,1043.609850003649,Normal
2022-01-01 01:45:00,27.020254284072692,0.523550201874724,984.2456634402946,Normal
2022-01-01 01:46:00,34.43092950605265,7.675676285179183,971.4126979021969,Warning
2022-01-01 01:47:00,25.872889064159196,4.16504431903879,1016.6303755162098,Normal
2022-01-01 01:48:00,26.28775195361382,8.221798868164234,1046.6564036170535,Normal
2022-01-01 01:49:00,24.627770421169163,8.503480011198954,988.8639649611697,Normal
2022-01-01 01:50:00,15.406143923504793,2.1199405469865806,1053.2585982857192,Warning
2022-01-01 01:51:00,24.867430622753915,6.573534821701285,1072.630837274309,Warning
2022-01-01 01:52:00,25.301151049705133,4.722818041629817,954.1839540463291,Normal
2022-01-01 01:53:00,37.316210562426434,8.80156737921485,958.153964810186,Normal
2022-01-01 01:54:00,24.038195176094387,2.157406791764541,992.9812470547332,Normal
2022-01-01 01:55:00,26.507736711668063,6.778132003100442,1015.3806334094598,Normal
2022-01-01 01:56:00,24.826441151473784,6.077521222527226,973.7716493116475,Warning
2022-01-01 01:57:00,19.15660981190234,2.953014775718328,1067.6101339433571,Normal
2022-01-01 01:58:00,30.714114072575104,1.3660090365117261,1021.2033430759226,Normal
2022-01-01 01:59:00,28.759665163433873,6.516397604772766,1001.972352412037,Normal
2022-01-01 02:00:00,28.955159735215233,7.385974581323307,928.2045238065737,Normal
2022-01-01 02:01:00,20.453062726026303,3.1562734376334998,934.2092091786246,Normal
2022-01-01 02:02:00,32.013971554680495,6.448326040223138,1014.0504625140903,Normal
2022-01-01 02:03:00,17.990744686038596,3.9513090761150327,893.3702186922582,Normal
2022-01-01 02:04:00,27.934285469001352,7.132068832826177,1050.6318704822036,Normal
2022-01-01 02:05:00,35.952278129049894,1.992152748940531,992.092307781384,Normal
2022-01-01 02:06:00,20.04731837434656,8.902150026361744,1162.1546484797366,Normal
2022-01-01 02:07:00,22.16851135198614,2.8740959646557975,1115.3958125308054,Normal
2022-01-01 02:08:00,25.498256825438204,3.677859877561529,990.9275465376242,Normal
2022-01-01 02:09:00,22.482621729419005,0.5809195208034978,994.6831498734342,Normal
2022-01-01 02:10:00,17.246682844669337,1.115122123212764,1049.7790757001014,Warning
2022-01-01 02:11:00,25.342814874030136,5.158619027123281,1085.158630495902,Warning
2022-01-01 02:12:00,19.688481431369475,2.675926767279715,918.0985471281991,Warning
2022-01-01 02:13:00,27.36796215317591,8.354802257421944,910.6812267322657,Normal
2022-01-01 02:14:00,20.402878828830985,0.14693388654953843,968.898259722281,Normal
2022-01-01 02:15:00,32.7496720250877,3.7909404867193617,1029.1368791586933,Normal
2022-01-01 02:16:00,21.083733538318814,3.3734554676909267,1024.84367952538,Warning
2022-01-01 02:17:00,23.38969241897162,0.19327630917601035,1053.4885727491926,Fault
2022-01-01 02:18:00,29.067586086848348,1.2436839900051022,940.0151235817345,Warning
2022-01-01 02:19:00,18.845678417830225,4.136426749186352,884.1928068515562,Normal
2022-01-01 02:20:00,26.137299673020646,4.928645844474467,1042.9007097651072,Warning
2022-01-01 02:21:00,31.53571377141214,4.042897472548691,958.5901863517382,Normal
2022-01-01 02:22:00,16.96258382719386,5.309376784120938,899.0756067805681,Normal
2022-01-01 02:23:00,25.92316929266152,5.951316749056815,1007.2531872979691,Normal
2022-01-01 02:24:00,26.299413971242117,0.0992382112783563,1039.6587844109338,Normal
2022-01-01 02:25:00,28.90911435888655,4.640951594535039,993.8971433939362,Normal
2022-01-01 02:26:00,18.81524644560959,9.634992408875883,977.1075806908756,Normal
2022-01-01 02:27:00,18.397716934578618,5.190322801295487,992.0318883927047,Normal
2022-01-01 02:28:00,27.60970782808449,6.775422674589532,981.4708618799608,Normal
2022-01-01 02:29:00,26.48492336616593,3.118638579168832,932.5976444029916,Warning
2022-01-01 02:30:00,26.252464251729382,7.739913781527625,964.2659661504784,Normal
2022-01-01 02:31:00,26.732241047484877,7.729214818761151,1026.0639952506908,Normal
2022-01-01 02:32:00,21.599876392107547,5.212960476541389,1016.083927068825,Warning
2022-01-01 02:33:00,26.161268485805017,9.760138232792135,1008.402990298341,Warning
2022-01-01 02:34:00,26.465362366493405,1.2555021476265338,950.242575907331,Normal
2022-01-01 02:35:00,21.42824290986816,0.16947664889580993,990.9248418932167,Normal
2022-01-01 02:36:00,34.328872555723784,7.701582117570959,891.1467476778573,Normal
2022-01-01 02:37:00,27.36916460455894,8.071555373648826,1008.9238331942695,Normal
2022-01-01 02:38:00,19.043482513986756,1.2020722912057624,1071.4428853906784,Normal
2022-01-01 02:39:00,28.28276804316915,2.6558283295860607,926.2933933978948,Warning
2022-01-01 02:40:00,20.126591648863393,0.1755236336662891,970.7036163341122,Normal
2022-01-01 02:41:00,28.93542301871226,2.933086107805647,1016.4553389355065,Warning
2022-01-01 02:42:00,30.79297789503702,7.731418739186715,1062.6421317213742,Warning
2022-01-01 02:43:00,20.89658840824145,5.179605277125789,977.5887691849925,Warning
2022-01-01 02:44:00,29.81688064622161,3.480955931682881,965.3874835367052,Normal
2022-01-01 02:45:00,27.06390463468249,3.717392949063303,901.5538428791958,Warning
2022-01-01 02:46:00,29.11030079997245,0.013536257154681541,1005.1719064654053,Normal
2022-01-01 02:47:00,34.48396491326974,2.9980052756523587,1102.1038020071871,Normal
2022-01-01 02:48:00,23.773059419985646,6.464587416379305,1013.8679230982337,Normal
2022-01-01 02:49:00,21.23131917821255,9.741944438163571,998.8860510408143,Normal
2022-01-01 02:50:00,20.552427851872384,8.470608269838994,1016.1041155383492,Normal
2022-01-01 02:51:00,20.920948575172808,0.23594964645529126,999.4453998025699,Normal
2022-01-01 02:52:00,24.614491452929478,8.985606046748394,959.3492813869935,Normal
2022-01-01 02:53:00,26.70575987408322,7.83198413298626,1041.1639957838852,Normal
2022-01-01 02:54:00,26.383453996650097,7.803761235709804,1011.2880761555878,Normal
2022-01-01 02:55:00,29.13591624518012,4.579957590035715,1000.8806625966829,Normal
2022-01-01 02:56:00,25.065009459389536,3.980052929545028,951.2316986360875,Warning
2022-01-01 02:57:00,32.26767038578659,3.029157288331926,1065.175396596738,Normal
2022-01-01 02:58:00,23.67671583381022,0.6569485895436578,1033.2351372666556,Normal
2022-01-01 02:59:00,38.600845832948096,2.282353634936991,972.353958131635,Normal
2022-01-01 03:00:00,28.12833673882503,2.4660363497802464,1050.0912426840969,Normal
2022-01-01 03:01:00,20.714212217918586,4.840770697102016,975.1214580807397,Normal
2022-01-01 03:02:00,19.64553750969444,7.4744440659669396,960.8998253744481,Normal
2022-01-01 03:03:00,27.412362076215928,4.7380982839794665,962.0148441259856,Fault
2022-01-01 03:04:00,23.882686073370746,0.5784444944716061,911.4465723455954,Normal
2022-01-01 03:05:00,28.57000247046046,9.57789800988204,1023.5771190209102,Normal
2022-01-01 03:06:00,27.366188122867726,9.427243190941123,908.4427560830825,Normal
2022-01-01 03:07:00,24.635855436715637,7.851895431484084,938.5778084367118,Warning
2022-01-01 03:08:00,20.766031409657977,9.913279015642205,896.2205995460733,Normal
2022-01-01 03:09:00,17.425763876570677,5.444823328002629,995.6965153604554,Normal
2022-01-01 03:10:00,22.767425239664895,9.627683502532062,992.4839769864064,Normal
2022-01-01 03:11:00,29.28199397161736,0.7560504061675077,983.6651893406818,Normal
2022-01-01 03:12:00,26.07046872065102,3.656807482613713,947.8711152664712,Normal
2022-01-01 03:13:00,18.771306106440058,2.253812680067658,941.388312328168,Normal
2022-01-01 03:14:00,25.86590462925591,1.9583308413427003,1023.2184931773287,Normal
2022-01-01 03:15:00,26.926586898644185,1.4080294889267608,972.4724034145756,Normal
2022-01-01 03:16:00,20.580712818994336,6.224136415659967,1015.8179160768073,Normal
2022-01-01 03:17:00,25.76862552972764,7.813218557473051,955.7375656937888,Normal
2022-01-01 03:18:00,25.29104359223,5.782983994203606,1009.0531371385541,Normal
2022-01-01 03:19:00,19.285148510846884,1.4696270958820967,1065.1639018658032,Normal
2022-01-01 03:20:00,26.788936801741418,8.111237699334708,1029.3082900196391,Warning
2022-01-01 03:21:00,27.80392263184117,6.359547071637285,979.379309089176,Warning
2022-01-01 03:22:00,30.415256215876383,3.881657061269955,1012.8599485177964,Normal
2022-01-01 03:23:00,30.269010260174515,6.74130295536063,987.9667412734893,Normal
2022-01-01 03:24:00,18.111653160214544,2.5990497924283282,1000.3940092347364,Normal
2022-01-01 03:25:00,20.310874800424386,3.451922084942105,983.7194473925748,Normal
2022-01-01 03:26:00,27.5751763360433,9.174858431319903,991.7832397057305,Normal
2022-01-01 03:27:00,27.568929754561044,2.905045056714204,1010.6046676537088,Fault
2022-01-01 03:28:00,27.575238431530238,4.699882681579366,950.3320650209025,Normal
2022-01-01 03:29:00,44.26365745327361,8.901411373960146,949.2060586505011,Normal
2022-01-01 03:30:00,27.854452553465833,7.077213502675274,930.5728723084394,Normal
2022-01-01 03:31:00,30.677828200902994,0.6220322616470275,919.9864447748145,Normal
2022-01-01 03:32:00,29.770008817466014,1.4730304427897034,939.1358653889761,Normal
2022-01-01 03:33:00,28.25695625652899,0.07841590771916818,1007.9731253402065,Normal
2022-01-01 03:34:00,23.42365377679827,6.309217902291634,955.3606242254058,Normal
2022-01-01 03:35:00,28.794846102466337,4.4767342541041835,1025.6807232115548,Warning
2022-01-01 03:36:00,21.13587392731214,1.3427485090227553,1001.7356874376281,Normal
2022-01-01 03:37:00,23.815906966299956,9.579341210567705,901.5747893280973,Warning
2022-01-01 03:38:00,22.573182260854484,5.296597239456199,1032.7487792110844,Warning
2022-01-01 03:39:00,25.409370696931614,2.418932941128892,1040.5399322795854,Normal
2022-01-01 03:40:00,36.573292833367546,5.006035711547075,950.3068662582573,Normal
2022-01-01 03:41:00,15.66367403704126,6.796203327351078,1021.0095771447495,Normal
2022-01-01 03:42:00,28.43130095187257,0.7623921797356448,957.1750881295401,Fault
2022-01-01 03:43:00,16.936420644051744,2.74703815047892,1004.8835188374168,Normal
2022-01-01 03:44:00,22.640340671052833,8.069654908839937,936.7750796522517,Normal
2022-01-01 03:45:00,30.444752984836832,4.596648704026612,910.3446773732712,Normal
2022-01-01 03:46:00,25.321400095477316,5.465771420322949,980.8591405193515,Normal
2022-01-01 03:47:00,19.61127611035347,4.328160022094693,993.8135526862582,Fault
2022-01-01 03:48:00,21.42348145370016,0.4389994264300512,980.1160153192698,Normal
2022-01-01 03:49:00,28.39798874467338,1.6574977982015593,940.798472088872,Normal
2022-01-01 03:50:00,21.34816684141432,4.455416387418909,980.0050468934431,Normal
2022-01-01 03:51:00,26.082292947909874,2.0918546540792784,1013.4647376290367,Warning
2022-01-01 03:52:00,25.22785919951907,0.49979028659678737,997.7553484938732,Normal
2022-01-01 03:53:00,21.741998261970913,8.436496640518238,1009.1250515299606,Normal
2022-01-01 03:54:00,35.719720446626624,9.811925291641158,966.4942399772883,Normal
2022-01-01 03:55:00,28.169595111590056,7.931428739967394,1058.585895735808,Normal
2022-01-01 03:56:00,14.874287066711965,8.53784921704667,941.191333172261,Normal
2022-01-01 03:57:00,25.93227157384714,2.419771303170454,1024.378014854336,Normal
2022-01-01 03:58:00,21.69106767615806,9.606269755131997,1059.0945546479982,Normal
2022-01-01 03:59:00,29.26216667398112,1.9692570445342839,1024.0454046374448,Normal
2022-01-01 04:00:00,21.037396307836495,9.514298103618323,989.8737886467585,Normal
2022-01-01 04:01:00,24.426317792665504,9.94819293965951,973.5851476668511,Normal
2022-01-01 04:02:00,27.524936394902287,7.117228057460487,1051.8043825523127,Normal
2022-01-01 04:03:00,29.328775970850607,9.81143731791822,928.8512537369163,Warning
2022-01-01 04:04:00,18.998517964721117,5.695397795671036,951.4937869810178,Warning
2022-01-01 04:05:00,23.327493820795258,2.595417831760903,980.1221117254139,Normal
2022-01-01 04:06:00,22.62527344419522,4.369958856656209,1061.8826878756,Normal
2022-01-01 04:07:00,21.73335383713144,5.93560935378786,1018.9883818020448,Normal
2022-01-01 04:08:00,33.82727120140548,0.7308156202701499,951.5977120744877,Normal
2022-01-01 04:09:00,27.024908554804778,6.223432646172461,984.4846147307549,Normal
2022-01-01 04:10:00,18.695580228324772,9.811778367622946,969.2838427951853,Normal
2022-01-01 04:11:00,29.58930973527388,1.9010764978372763,964.5105503883233,Normal
2022-01-01 04:12:00,35.610780985063165,7.925951162883833,1048.944477927839,Warning
2022-01-01 04:13:00,30.162326302755734,9.078987937796194,931.4128435368248,Normal
2022-01-01 04:14:00,17.403150170229935,9.437015928202207,1080.4390427867186,Normal
2022-01-01 04:15:00,22.578829635668743,9.601356044054473,1041.411484509231,Normal
2022-01-01 04:16:00,31.334555745933113,5.214596387214719,1054.543083530185,Normal
2022-01-01 04:17:00,21.461652671906094,9.773079079915037,976.853024398737,Normal
2022-01-01 04:18:00,27.219097140731144,7.573102071344389,992.5029640460446,Normal
2022-01-01 04:19:00,28.873170267146683,1.616714362369619,928.3424092737644,Normal
2022-01-01 04:20:00,20.365347642109583,4.7690010646797,973.7668796466598,Normal
2022-01-01 04:21:00,24.702373219691,7.18331175372004,1024.6827423821576,Warning
2022-01-01 04:22:00,8.793663299654636,2.473403158190833,1064.8031530890698,Normal
2022-01-01 04:23:00,19.878061793328552,6.406151835488874,944.6421591598775,Normal
2022-01-01 04:24:00,23.7371592430342,6.666004790466192,981.7247031507367,Normal
2022-01-01 04:25:00,18.761084090175753,1.6269974380856589,992.4350389883739,Normal
2022-01-01 04:26:00,33.16205651965818,5.650853124527563,930.2105398903757,Normal
2022-01-01 04:27:00,17.849293110196836,7.716269109786077,1029.56746208792,Normal
2022-01-01 04:28:00,22.799777566515083,4.988956645359419,963.8004834128695,Fault
2022-01-01 04:29:00,25.653702886430455,0.12103116776107425,990.2304824411488,Warning
2022-01-01 04:30:00,32.20636644533058,0.09038469079292177,977.4025314044061,Normal
2022-01-01 04:31:00,17.8206892441028,3.570293439700122,960.5330747140163,Warning
2022-01-01 04:32:00,30.815818760774796,9.26194068431782,999.6477507259723,Normal
2022-01-01 04:33:00,25.051165305097935,2.286767796036088,989.2195210715989,Normal
2022-01-01 04:34:00,20.092456744760245,6.343636888716872,981.4071058860667,Normal
2022-01-01 04:35:00,27.310517371316354,2.2207587069332058,963.5769189159829,Warning
2022-01-01 04:36:00,25.99529847786735,3.216699896595486,1015.9762335391478,Normal
2022-01-01 04:37:00,21.998915614206027,8.48042089601484,1082.6808634246142,Normal
2022-01-01 04:38:00,25.349010424950094,7.288614422699469,1006.9943616419564,Normal
2022-01-01 04:39:00,23.0734320156912,0.9539927731321063,1049.8059107455565,Normal
2022-01-01 04:40:00,25.56758672625624,4.287020209864336,930.4889037423269,Normal
2022-01-01 04:41:00,28.310653372605234,0.2916976364526447,1007.8880719646885,Warning
2022-01-01 04:42:00,32.93008408072676,4.80890146603009,945.1315840514467,Normal
2022-01-01 04:43:00,18.810922505865754,6.62434011701068,926.1537536234049,Normal
2022-01-01 04:44:00,35.665166873281336,1.1850262359815156,963.0314296270482,Normal
2022-01-01 04:45:00,15.239561002387491,2.8888493890916567,1059.5949667206787,Normal
2022-01-01 04:46:00,24.241074524822082,3.9783662550215695,1047.5007914334824,Normal
2022-01-01 04:47:00,27.941586032422883,9.195310246560497,1012.15023610272,Normal
2022-01-01 04:48:00,26.404959338675162,9.93255015422964,923.3649720055034,Normal
2022-01-01 04:49:00,21.88650240089703,0.44911298995615856,990.1859674306031,Normal
2022-01-01 04:50:00,23.959388748213623,7.61007923495392,1015.0850004450867,Normal
2022-01-01 04:51:00,22.534995326705836,3.717240664023432,1008.7768114789299,Normal
2022-01-01 04:52:00,22.053176215278942,3.9245818622948003,907.8103208259627,Normal
2022-01-01 04:53:00,29.248010485105123,7.542649733470227,955.4841075990064,Normal
2022-01-01 04:54:00,26.785077429825236,9.184264321454087,996.7961117925641,Fault
2022-01-01 04:55:00,21.535452023696728,9.509285945025484,1026.8145454758594,Normal
2022-01-01 04:56:00,29.497999377166252,5.771225860383208,890.1936089450027,Normal
2022-01-01 04:57:00,26.536497604383047,3.571211593005028,991.8938012260071,Normal
2022-01-01 04:58:00,29.0643105941948,7.875490858587792,1007.1524384939477,Normal
2022-01-01 04:59:00,28.14814420961806,2.5100138326230024,1042.4805994258106,Fault
2022-01-01 05:00:00,20.855024945389637,5.640740288335177,1034.6428792118718,Normal
2022-01-01 05:01:00,22.199094799015153,3.5857846152487314,1029.1285659404402,Normal
2022-01-01 05:02:00,28.736468025616308,6.566310737078761,960.0029746649033,Normal
2022-01-01 05:03:00,28.051851327167324,2.403989128935069,904.5998931438346,Normal
2022-01-01 05:04:00,24.89549203017926,1.9159294573482577,980.34736214693,Warning
2022-01-01 05:05:00,25.58663691654391,9.182390866754371,1050.081591260428,Normal
2022-01-01 05:06:00,31.388324478942124,1.018036829495369,1069.6727263762216,Normal
2022-01-01 05:07:00,22.04214305582085,5.059579077349317,1035.5274551148893,Normal
2022-01-01 05:08:00,27.735486905850188,2.208527829630089,1021.4670411400867,Normal
2022-01-01 05:09:00,23.98903673783053,0.3892996332566745,1018.9819824192982,Warning
2022-01-01 05:10:00,23.9115939838639,0.3601881829142639,972.194062661961,Normal
2022-01-01 05:11:00,30.49388425993595,1.7522177210582734,993.496985322319,Normal
2022-01-01 05:12:00,29.12708174494015,8.667703545060002,1083.4534762913165,Normal
2022-01-01 05:13:00,29.067548180003193,2.8247874397702666,952.8720997104061,Normal
2022-01-01 05:14:00,31.527394035771646,9.504591705752958,1080.7389395354926,Normal
2022-01-01 05:15:00,25.105019208163796,5.816222929891936,983.898592275397,Normal
2022-01-01 05:16:00,28.40976485647482,4.366141897687661,1066.2716054547539,Normal
2022-01-01 05:17:00,23.44866621703272,5.800888346694546,929.6592495251231,Normal
2022-01-01 05:18:00,26.62083176244221,5.166983852262677,1029.2952100582324,Normal
2022-01-01 05:19:00,24.349284728161578,7.587762537573251,963.1614932026189,Fault
2022-01-01 05:20:00,25.48497982496359,2.8249606597285224,929.2366404037906,Normal
2022-01-01 05:21:00,27.97578512718457,3.530503916003024,1010.9267021205472,Normal
2022-01-01 05:22:00,20.908896583832636,8.940943025332507,1050.4735894297985,Normal
2022-01-01 05:23:00,35.4619363784273,9.464565131504054,957.7529280703252,Normal
2022-01-01 05:24:00,19.96991309250149,8.925582274864745,925.04920197708,Normal
2022-01-01 05:25:00,18.92905693606134,4.194479939573136,995.4077617832522,Warning
2022-01-01 05:26:00,30.790554367500338,7.803655030068817,995.628233561141,Normal
2022-01-01 05:27:00,28.95831346981468,4.763357333010988,1027.4159813777248,Normal
2022-01-01 05:28:00,28.120599085260775,4.975398521461022,1047.4797285682243,Normal
2022-01-01 05:29:00,28.1417275463214,2.0468010905728393,997.0292409363753,Normal
2022-01-01 05:30:00,24.938766135765427,5.911303032585165,1092.7751657397132,Normal
2022-01-01 05:31:00,20.51372814257084,1.8613589775334793,1011.2117372267646,Normal
2022-01-01 05:32:00,25.37902279096863,3.3156469906719375,982.6786746996551,Normal
2022-01-01 05:33:00,21.61419144243944,8.550302016199351,919.4216320448586,Normal
